timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-15T02:54:47,75.38,4913.80,0.00,7.44,0.93,1.36
2025-12-15T02:54:48,74.94,4914.05,0.00,0.00,0.65,0.91
2025-12-15T02:54:49,76.20,4914.44,0.00,0.00,0.66,0.92
2025-12-15T02:54:50,75.00,4914.93,0.00,0.00,0.67,1.10
2025-12-15T02:54:51,74.26,4915.19,0.00,96.92,0.66,0.92
2025-12-15T02:54:52,76.38,4915.05,0.00,7.42,0.49,0.75
2025-12-15T02:54:53,74.06,4915.05,0.00,0.00,3.78,4.61
2025-12-15T02:54:54,75.12,4915.05,0.00,0.00,0.65,1.08
2025-12-15T02:54:55,75.57,4915.05,0.00,111.84,0.66,0.92
2025-12-15T02:54:56,75.44,4915.05,0.00,7.43,0.76,1.03
2025-12-15T02:54:58,76.20,4915.05,0.00,7.46,0.77,1.03
2025-12-15T02:54:59,75.31,4915.05,0.00,0.00,0.87,1.14
2025-12-15T02:55:00,74.88,4915.05,0.00,0.00,0.87,1.14
2025-12-15T02:55:01,75.69,4915.06,0.00,7.44,0.65,1.08
2025-12-15T02:55:02,73.30,4915.31,0.00,110.80,0.65,1.07
2025-12-15T02:55:03,80.10,4918.81,0.00,124.54,3.88,10.59
2025-12-15T02:55:04,97.83,4919.07,0.00,0.00,0.66,0.93
2025-12-15T02:55:05,98.55,4919.03,0.00,0.00,0.71,0.98
2025-12-15T02:55:06,98.51,4919.27,0.00,0.00,0.33,0.60
2025-12-15T02:55:07,98.77,4919.17,0.00,15.11,1.16,1.43
2025-12-15T02:55:08,98.02,4919.77,0.00,242.65,0.95,1.22
2025-12-15T02:55:09,98.28,4920.27,0.00,0.00,0.39,0.66
2025-12-15T02:55:10,98.78,4920.17,0.00,0.00,0.17,0.44
2025-12-15T02:55:11,97.80,4920.66,0.00,0.00,0.72,0.99
2025-12-15T02:55:12,98.77,4920.76,0.00,15.19,1.14,1.41
2025-12-15T02:55:13,98.04,4920.76,0.00,121.33,4.91,5.76
2025-12-15T02:55:15,97.84,4920.77,0.00,0.00,0.05,0.49
2025-12-15T02:55:16,97.60,4920.68,0.00,0.00,0.22,0.49
2025-12-15T02:55:17,97.81,4920.68,0.00,143.40,0.61,1.04
2025-12-15T02:55:18,97.39,4921.46,0.00,14.84,0.93,1.35
2025-12-15T02:55:19,98.04,4921.91,0.00,0.00,0.33,0.60
2025-12-15T02:55:20,98.33,4922.27,0.00,104.58,0.49,0.76
2025-12-15T02:55:21,98.09,4922.02,0.00,0.00,0.71,0.98
2025-12-15T02:55:22,98.16,4921.78,0.00,7.16,0.42,0.67
2025-12-15T02:55:23,98.09,4921.72,0.00,7.52,3.21,4.05
2025-12-15T02:55:24,98.55,4921.54,0.00,0.00,0.06,0.32
2025-12-15T02:55:25,98.55,4921.68,0.00,90.48,0.44,0.71
2025-12-15T02:55:26,98.05,4922.04,0.00,0.00,0.06,0.32
2025-12-15T02:55:27,98.76,4922.18,0.00,7.60,0.98,1.41
2025-12-15T02:55:28,97.57,4922.04,0.00,7.58,0.78,1.22
2025-12-15T02:55:29,98.04,4922.04,0.00,0.00,0.89,1.44
2025-12-15T02:55:31,97.58,4921.79,0.00,0.00,0.55,1.10
2025-12-15T02:55:32,98.05,4921.31,0.00,98.30,3.23,4.19
2025-12-15T02:55:33,97.84,4920.82,0.00,7.56,0.46,1.01
2025-12-15T02:55:34,97.81,4920.09,0.00,15.14,0.92,1.63
2025-12-15T02:55:35,97.79,4919.74,0.00,0.00,0.72,1.10
2025-12-15T02:55:36,98.51,4919.98,0.00,0.00,0.64,0.87
2025-12-15T02:55:37,98.29,4920.34,0.00,105.16,0.44,0.71
2025-12-15T02:55:38,98.04,4920.73,0.00,0.00,4.88,5.32
2025-12-15T02:55:39,97.39,4920.98,0.00,7.46,1.94,2.21
2025-12-15T02:55:40,98.05,4920.00,0.00,0.00,2.02,2.29
2025-12-15T02:55:41,97.42,4919.75,0.00,0.00,3.75,4.56
2025-12-15T02:55:42,98.29,4919.37,0.00,98.21,1.69,2.13
2025-12-15T02:55:43,98.31,4919.38,0.00,0.00,0.49,0.93
2025-12-15T02:55:44,99.02,4919.62,0.00,7.59,2.02,2.29
2025-12-15T02:55:46,97.82,4919.53,0.00,0.00,0.77,1.04
2025-12-15T02:55:47,98.77,4919.63,0.00,0.00,0.28,0.55
2025-12-15T02:55:48,98.54,4919.92,0.00,98.30,0.28,0.71
2025-12-15T02:55:49,98.29,4920.18,0.00,0.00,0.67,1.10
2025-12-15T02:55:50,97.11,4920.78,0.00,7.58,0.67,0.94
2025-12-15T02:55:51,98.07,4921.02,0.00,0.00,3.87,4.70
2025-12-15T02:55:52,97.83,4920.14,0.00,174.24,0.44,0.71
2025-12-15T02:55:53,97.86,4920.54,0.00,0.00,0.70,0.96
2025-12-15T02:55:54,98.03,4919.91,0.00,0.00,0.67,0.94
2025-12-15T02:55:55,98.31,4920.30,0.00,7.53,0.77,1.04
2025-12-15T02:55:56,98.78,4920.55,0.00,0.00,0.89,1.16
2025-12-15T02:55:57,98.02,4920.71,0.00,106.16,0.89,1.16
